firedAt,email,statusCode,success,durationMs,snippet,error
"2025-12-10T17:26:42.321585500Z","emp930@exc.com",200,true,12038,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp930@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:55""}",""
"2025-12-10T17:26:42.321585500Z","emp250@exc.com",200,true,12007,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp250@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:55""}",""
"2025-12-10T17:26:42.321585500Z","emp106@exc.com",200,true,12176,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp106@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:55""}",""
"2025-12-10T17:26:42.321585500Z","emp436@exc.com",200,true,11968,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp436@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:55""}",""
"2025-12-10T17:26:42.321585500Z","emp499@exc.com",429,false,12034,"{""timestamp"":""2025-12-10T17:26:55.586438956Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-10T17:26:42.321585500Z","emp933@exc.com",429,false,12598,"{""timestamp"":""2025-12-10T17:26:55.589180287Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-10T17:26:42.321585500Z","emp324@exc.com",429,false,12380,"{""timestamp"":""2025-12-10T17:26:55.608985882Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-10T17:26:42.321585500Z","emp573@exc.com",429,false,12226,"{""timestamp"":""2025-12-10T17:26:55.619122173Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-10T17:26:42.321585500Z","emp180@exc.com",429,false,12635,"{""timestamp"":""2025-12-10T17:26:55.640487722Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-10T17:26:42.321585500Z","emp635@exc.com",429,false,12498,"{""timestamp"":""2025-12-10T17:26:55.640792487Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
