firedAt,email,statusCode,success,durationMs,snippet,error
"2025-12-13T13:23:33.509830Z","numoja@fxzig.com",429,false,2575,"{""timestamp"":""2025-12-13T13:23:35.933834841Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","boqehu@forexzig.com",429,false,2575,"{""timestamp"":""2025-12-13T13:23:35.944625983Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","zywekydu@fxzig.com",429,false,2575,"{""timestamp"":""2025-12-13T13:23:35.942966938Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","zaqimyhi@denipl.com",429,false,2577,"{""timestamp"":""2025-12-13T13:23:35.938857506Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","dylusi@forexzig.com",429,false,2576,"{""timestamp"":""2025-12-13T13:23:35.939254792Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","gynily@denipl.net",429,false,2575,"{""timestamp"":""2025-12-13T13:23:35.936067154Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","hedyla@fxzig.com",429,false,2575,"{""timestamp"":""2025-12-13T13:23:35.938288278Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","hefyleko@fxzig.com",429,false,2577,"{""timestamp"":""2025-12-13T13:23:35.972716983Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","farezado@fxzig.com",429,false,2576,"{""timestamp"":""2025-12-13T13:23:35.955793370Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","mekilyru@forexnews.bg",429,false,2576,"{""timestamp"":""2025-12-13T13:23:35.941707529Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","wafamivi@forexnews.bg",429,false,2575,"{""timestamp"":""2025-12-13T13:23:35.930351429Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","kosiwyva@fxzig.com",429,false,2575,"{""timestamp"":""2025-12-13T13:23:35.946842936Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","cipijamu@cyclelove.cc",429,false,2577,"{""timestamp"":""2025-12-13T13:23:35.915659229Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","zyhozo@forexzig.com",429,false,2574,"{""timestamp"":""2025-12-13T13:23:35.922956568Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","lefagaxi@forexnews.bg",429,false,2576,"{""timestamp"":""2025-12-13T13:23:35.919237452Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","jogoqofu@forexnews.bg",429,false,2577,"{""timestamp"":""2025-12-13T13:23:35.951385934Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","pyqysiwa@cyclelove.cc",200,true,2577,"{""status"":606,""customMessage"":""User inactive."",""exMessage"":""EGA-18 User has been disabled."",""path"":""/payroll/login"",""timestamp"":""13-12-2025 13:23:36""}",""
"2025-12-13T13:23:33.509830Z","lufelada@denipl.com",429,false,2578,"{""timestamp"":""2025-12-13T13:23:35.921525837Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","luvoge@denipl.net",429,false,2574,"{""timestamp"":""2025-12-13T13:23:35.941346193Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","nejytewa@forexzig.com",429,false,2577,"{""timestamp"":""2025-12-13T13:23:35.932754635Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","cidere@forexzig.com",429,false,2578,"{""timestamp"":""2025-12-13T13:23:35.942235997Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","pacine@denipl.com",429,false,2579,"{""timestamp"":""2025-12-13T13:23:35.982820145Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","wesudewy@fxzig.com",429,false,2574,"{""timestamp"":""2025-12-13T13:23:35.990502400Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","jibeqoca@fxzig.com",429,false,2575,"{""timestamp"":""2025-12-13T13:23:35.914551472Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","mocunyne@fxzig.com",429,false,2578,"{""timestamp"":""2025-12-13T13:23:35.936340998Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","guzicu@forexzig.com",429,false,2576,"{""timestamp"":""2025-12-13T13:23:35.933181191Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","cocuti@fxzig.com",429,false,2578,"{""timestamp"":""2025-12-13T13:23:35.947311313Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","hinoluzy@denipl.net",429,false,2577,"{""timestamp"":""2025-12-13T13:23:35.984341057Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","dykucoxu@fxzig.com",429,false,2575,"{""timestamp"":""2025-12-13T13:23:35.978501940Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","befeco@fxzig.com",429,false,2578,"{""timestamp"":""2025-12-13T13:23:35.974370658Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","ritiwigu@fxzig.com",429,false,2578,"{""timestamp"":""2025-12-13T13:23:35.937021729Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","mikedi9863@crsay.com",429,false,2579,"{""timestamp"":""2025-12-13T13:23:35.982758154Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","tobygy@cyclelove.cc",429,false,2574,"{""timestamp"":""2025-12-13T13:23:35.913468616Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","zymalete@fxzig.com",429,false,2574,"{""timestamp"":""2025-12-13T13:23:35.922473081Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","midube@fxzig.com",429,false,2574,"{""timestamp"":""2025-12-13T13:23:35.979763539Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","lagusejy@fxzig.com",429,false,2575,"{""timestamp"":""2025-12-13T13:23:35.918448861Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","mukyli@denipl.com",429,false,2575,"{""timestamp"":""2025-12-13T13:23:35.935791580Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","liviwe@denipl.net",429,false,2578,"{""timestamp"":""2025-12-13T13:23:35.931792400Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","hyfoleno@forexnews.bg",429,false,2575,"{""timestamp"":""2025-12-13T13:23:35.976617792Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","wygikeqe@forexnews.bg",429,false,2578,"{""timestamp"":""2025-12-13T13:23:35.934528051Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","jiluxoti@cyclelove.cc",429,false,2578,"{""timestamp"":""2025-12-13T13:23:35.942631863Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","xililydu@fxzig.com",429,false,2574,"{""timestamp"":""2025-12-13T13:23:35.952601762Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-13T13:23:33.509830Z","leperosu@forexzig.com",429,false,2579,"{""timestamp"":""2025-12-13T13:23:35.944827256Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
