firedAt,email,statusCode,success,durationMs,snippet,error
"2025-12-10T17:26:23.040281900Z","emp120@exc.com",200,true,2284,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp120@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:25""}",""
"2025-12-10T17:26:23.040281900Z","emp68@exc.com",200,true,2338,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp68@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:25""}",""
"2025-12-10T17:26:23.040281900Z","emp29@exc.com",200,true,2339,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp29@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:25""}",""
"2025-12-10T17:26:23.040281900Z","emp100@exc.com",200,true,2374,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp100@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:25""}",""
"2025-12-10T17:26:23.040281900Z","emp93@exc.com",200,true,2374,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp93@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:25""}",""
"2025-12-10T17:26:23.040281900Z","emp70@exc.com",200,true,2374,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp70@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:25""}",""
"2025-12-10T17:26:23.040281900Z","emp119@exc.com",200,true,2379,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp119@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:25""}",""
"2025-12-10T17:26:23.040281900Z","emp38@exc.com",200,true,2386,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp38@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:25""}",""
"2025-12-10T17:26:23.040281900Z","emp63@exc.com",429,false,2395,"{""timestamp"":""2025-12-10T17:26:25.586917335Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-10T17:26:23.040281900Z","emp65@exc.com",429,false,2397,"{""timestamp"":""2025-12-10T17:26:25.592445538Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-10T17:26:23.040281900Z","emp69@exc.com",429,false,2395,"{""timestamp"":""2025-12-10T17:26:25.588750342Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-10T17:26:23.040281900Z","emp40@exc.com",429,false,2395,"{""timestamp"":""2025-12-10T17:26:25.587907350Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-10T17:26:23.040281900Z","emp104@exc.com",429,false,2399,"{""timestamp"":""2025-12-10T17:26:25.590656201Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-10T17:26:23.040281900Z","emp27@exc.com",429,false,2400,"{""timestamp"":""2025-12-10T17:26:25.596253345Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-10T17:26:23.040281900Z","emp90@exc.com",200,true,2414,"{""status"":603,""customMessage"":""User not found."",""exMessage"":""User not found by email = emp90@exc.com"",""path"":""/payroll/login"",""timestamp"":""10-12-2025 17:26:25""}",""
"2025-12-10T17:26:23.040281900Z","emp113@exc.com",429,false,2413,"{""timestamp"":""2025-12-10T17:26:25.607389441Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
"2025-12-10T17:26:23.040281900Z","emp115@exc.com",429,false,2412,"{""timestamp"":""2025-12-10T17:26:25.608384816Z"",""status"":429,""error"":""Too Many Requests"",""message"":""Too many requests. Please try again later."",""path"":"""",""retryAfter"":1}",""
