firedAt,email,statusCode,success,durationMs,snippet,error
"2025-12-10T17:21:04.141628800Z","emp101@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp64@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp114@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp104@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp112@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp74@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp107@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp30@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp102@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp62@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp53@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp91@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp48@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp55@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp79@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp42@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp61@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp109@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp46@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp116@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp88@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp86@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp26@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp24@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp108@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp65@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp81@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp44@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp90@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
"2025-12-10T17:21:04.141628800Z","emp111@exc.com",-1,false,0,"","java.lang.IllegalArgumentException: URI with undefined scheme"
